TimeStamp,Time,Sdur,Sdur_accum_der,Sb
UTC,hhmm,sec,h,W/m^2
20150301,0300,0,0.0,-0.4
20150301,0400,0,0.0,-0.8
20150301,0500,0,0.0,-1.6
20150301,0600,0,0.0,-0.9
20150301,0700,0,0.0,-1.1
20150301,0800,1241,0.34,3.1
20150301,0900,1711,0.82,5.1
20150301,1000,3265,1.73,704.1
20150301,1100,1889,2.25,2.4
20150301,1200,1654,2.71,795.0
20150301,1300,2606,3.44,785.9
20150301,1400,1880,3.96,30.3
20150301,1500,3491,4.93,11.8
20150301,1600,1179,5.25,-0.4
20150301,1700,0,5.25,-0.4
20150301,1800,199,5.31,-0.9
20150301,1900,0,5.31,-2.2
20150301,2000,0,5.31,-2.9
20150301,2100,0,5.31,-0.5
20150301,2200,0,5.31,-1.9
20150301,2300,0,5.31,-1.3
20150301,2400,0,5.31,-1.9
20150302,0100,0,0.0,-0.8
20150302,0200,0,0.0,-1.8
20150302,0300,0,0.0,-1.1
20150302,0400,0,0.0,-1.8
20150302,0500,0,0.0,-1.9
20150302,0600,0,0.0,-3.1
20150302,0700,0,0.0,-1.3
20150302,0800,351,0.1,-3.0
20150302,0900,0,0.1,-1.9
20150302,1000,1620,0.55,603.2
20150302,1100,3251,1.45,857.1
20150302,1200,3312,2.37,901.5
20150302,1300,3391,3.31,879.4
20150302,1400,3475,4.28,843.1
20150302,1500,3088,5.14,4.7
20150302,1600,3236,6.03,661.2
20150302,1700,3261,6.94,453.4
20150302,1800,1340,7.31,0.3
20150302,1900,0,7.31,-0.4
20150302,2000,0,7.31,-1.3
20150302,2100,0,7.31,-1.3
20150302,2200,0,7.31,-2.4
20150302,2300,0,7.31,-2.9
20150302,2400,0,7.31,-0.9
20150303,0100,0,0.0,-1.8
20150303,0200,0,0.0,-2.4
20150303,0300,0,0.0,-0.6
20150303,0400,0,0.0,-1.4
20150303,0500,0,0.0,-2.6
20150303,0600,0,0.0,-2.4
20150303,0700,0,0.0,-1.9
20150303,0800,166,0.05,-2.1
20150303,0900,1252,0.39,90.4
20150303,1000,3421,1.34,461.7
20150303,1100,2752,2.11,10.3
20150303,1200,1806,2.61,2.9
20150303,1300,2839,3.4,905.2
20150303,1400,3600,4.4,861.7
20150303,1500,3424,5.35,16.1
20150303,1600,3571,6.34,653.2
20150303,1700,3098,7.2,430.0
20150303,1800,1708,7.68,-0.6
20150303,1900,0,7.68,-1.1
20150303,2000,0,7.68,-1.0
20150303,2100,0,7.68,-2.1
20150303,2200,0,7.68,-1.2
20150303,2300,0,7.68,-2.0
20150303,2400,0,7.68,0.1
20150304,0100,0,0.0,-2.4
20150304,0200,0,0.0,-2.4
20150304,0300,0,0.0,-1.2
20150304,0400,0,0.0,-1.6
20150304,0500,0,0.0,-1.9
20150304,0600,0,0.0,-0.7
20150304,0700,0,0.0,-1.4
20150304,0800,2534,0.7,460.8
20150304,0900,3600,1.7,649.8
20150304,1000,3600,2.7,224.0
20150304,1100,3421,3.65,10.2
20150304,1200,1470,4.06,91.3
20150304,1300,1230,4.4,101.8
20150304,1400,462,4.53,35.1
20150304,1500,3020,5.37,723.0
20150304,1600,3514,6.35,12.0
20150304,1700,3183,7.23,353.7
20150304,1800,1620,7.68,1.3
20150304,1900,0,7.68,-1.9
20150304,2000,0,7.68,0.5
20150304,2100,0,7.68,-2.1
20150304,2200,0,7.68,-0.3
20150304,2300,0,7.68,-1.7
20150304,2400,0,7.68,-1.4
20150305,0100,0,0.0,-1.0
20150305,0200,0,0.0,-1.5
20150305,0300,0,0.0,-1.6
20150305,0400,0,0.0,-1.4
20150305,0500,0,0.0,-0.8
20150305,0600,0,0.0,-2.9
20150305,0700,0,0.0,-1.6
20150305,0800,2056,0.57,211.7
20150305,0900,3600,1.57,634.0
20150305,1000,3600,2.57,554.4
20150305,1100,3600,3.57,754.1
20150305,1200,3282,4.48,443.8
20150305,1300,2677,5.23,3.3
20150305,1400,3348,6.16,2.2
20150305,1500,2669,6.9,0.5
20150305,1600,380,7.0,70.5
20150305,1700,255,7.07,-1.1
20150305,1800,0,7.07,-1.0
20150305,1900,0,7.07,-1.2
20150305,2000,0,7.07,-1.7
20150305,2100,0,7.07,-1.6
20150305,2200,0,7.07,-1.5
20150305,2300,0,7.07,-2.0
20150305,2400,0,7.07,-1.7
20150306,0100,0,0.0,-1.7
20150306,0200,0,0.0,-1.5
20150306,0300,0,0.0,-1.3
20150306,0400,0,0.0,-2.0
20150306,0500,0,0.0,-1.1
20150306,0600,0,0.0,-1.6
20150306,0700,0,0.0,-1.9
20150306,0800,0,0.0,-3.9
20150306,0900,6,0.0,-2.6
20150306,1000,3057,0.85,186.7
20150306,1100,3425,1.8,37.7
20150306,1200,3099,2.66,126.7
20150306,1300,2818,3.45,810.7
20150306,1400,3600,4.45,576.1
20150306,1500,3600,5.45,673.0
20150306,1600,3600,6.45,619.3
20150306,1700,3435,7.4,188.1
20150306,1800,1574,7.84,-1.0
20150306,1900,0,7.84,-0.5
20150306,2000,0,7.84,-2.1
20150306,2100,0,7.84,-1.9
20150306,2200,0,7.84,-2.0
20150306,2300,0,7.84,-1.8
20150306,2400,0,7.84,-3.3
20150307,0100,0,0.0,-2.4
20150307,0200,0,0.0,-2.5
20150307,0300,0,0.0,-2.7
20150307,0400,0,0.0,-2.5
20150307,0500,0,0.0,-2.3
20150307,0600,0,0.0,-1.7
20150307,0700,0,0.0,-2.1
20150307,0800,1102,0.31,198.8
20150307,0900,3600,1.31,249.2
20150307,1000,3600,2.31,263.7
20150307,1100,3600,3.31,790.5
20150307,1200,3600,4.31,725.2
20150307,1300,3597,5.31,852.1
20150307,1400,3600,6.31,833.3
20150307,1500,3600,7.31,777.0
20150307,1600,3600,8.31,657.4
20150307,1700,3600,9.31,154.4
20150307,1800,1580,9.74,-1.4
20150307,1900,0,9.74,-1.5
20150307,2000,0,9.74,-1.2
20150307,2100,0,9.74,-1.6
20150307,2200,0,9.74,-1.6
20150307,2300,0,9.74,-1.5
20150307,2400,0,9.74,-2.7
20150308,0100,0,0.0,-0.8
20150308,0200,0,0.0,-2.5
20150308,0300,0,0.0,-1.5
20150308,0400,0,0.0,-2.1
20150308,0500,0,0.0,-2.2
20150308,0600,0,0.0,-0.7
20150308,0700,0,0.0,5.1
20150308,0800,2952,0.82,1.9
20150308,0900,3542,1.8,444.5
20150308,1000,1030,2.09,-1.7
20150308,1100,15,2.09,-3.3
20150308,1200,191,2.15,-1.5
20150308,1300,0,2.15,-3.3
20150308,1400,0,2.15,-0.1
20150308,1500,0,2.15,-2.8
20150308,1600,836,2.38,-0.6
20150308,1700,2087,2.96,503.8
20150308,1800,1603,3.4,-2.2
20150308,1900,0,3.4,-3.9
20150308,2000,0,3.4,-2.9
20150308,2100,0,3.4,-2.0
20150308,2200,0,3.4,-0.3
20150308,2300,0,3.4,-1.5
20150308,2400,0,3.4,-0.7
20150309,0100,0,0.0,-0.8
20150309,0200,0,0.0,-2.7
20150309,0300,0,0.0,-1.0
20150309,0400,0,0.0,-1.7
20150309,0500,0,0.0,-3.6
20150309,0600,0,0.0,0.4
20150309,0700,0,0.0,0.3
20150309,0800,2888,0.8,92.2
20150309,0900,2008,1.36,418.6
20150309,1000,875,1.6,-1.6
20150309,1100,9999.9,9999.9,9999.9
20150309,1200,9999.9,9999.9,-1.1
20150309,1300,0,9999.9,-1.5
20150309,1400,0,9999.9,-2.3
20150309,1500,0,9999.9,-1.8
20150309,1600,0,9999.9,-1.9
20150309,1700,0,9999.9,-2.3
20150309,1800,0,9999.9,-1.9
20150309,1900,0,9999.9,-1.8
20150309,2000,0,9999.9,-1.9
20150309,2100,0,9999.9,-2.0
20150309,2200,0,9999.9,-1.1
20150309,2300,0,9999.9,-0.9
20150309,2400,0,9999.9,-1.2
20150310,0100,0,0.0,-0.4
20150310,0200,0,0.0,-0.7
20150310,0300,0,0.0,-1.0
20150310,0400,0,0.0,-3.7
20150310,0500,0,0.0,-1.8
20150310,0600,0,0.0,-1.1
20150310,0700,0,0.0,-1.7
20150310,0800,2103,0.58,15.7
20150310,0900,3181,1.47,647.9
20150310,1000,3600,2.47,408.7
20150310,1100,3600,3.47,274.7
20150310,1200,3600,4.47,259.7
20150310,1300,3600,5.47,730.4
20150310,1400,3600,6.47,665.9
20150310,1500,3600,7.47,440.7
20150310,1600,3600,8.47,684.3
20150310,1700,3600,9.47,247.2
20150310,1800,823,9.7,1.7
20150310,1900,0,9.7,-0.3
20150310,2000,0,9.7,-0.8
20150310,2100,0,9.7,-1.2
20150310,2200,0,9.7,-0.9
20150310,2300,0,9.7,-0.9
20150310,2400,0,9.7,-2.5
20150311,0100,0,0.0,-1.6
20150311,0200,0,0.0,-1.8
20150311,0300,0,0.0,-1.8
20150311,0400,0,0.0,-1.8
20150311,0500,0,0.0,-1.0
20150311,0600,0,0.0,-2.9
20150311,0700,0,0.0,-2.2
20150311,0800,2485,0.69,7.1
20150311,0900,3027,1.53,415.7
20150311,1000,3600,2.53,708.9
20150311,1100,3227,3.43,6.8
20150311,1200,2545,4.13,517.4
20150311,1300,3276,5.04,4.8
20150311,1400,9999.9,9999.9,-2.7
20150311,1500,9999.9,9999.9,9999.9
20150311,1600,0,9999.9,-1.5
20150311,1700,0,9999.9,-1.2
20150311,1800,0,9999.9,-1.5
20150311,1900,0,9999.9,-2.1
20150311,2000,0,9999.9,-1.8
20150311,2100,0,9999.9,-1.9
20150311,2200,0,9999.9,-2.0
20150311,2300,0,9999.9,-1.9
20150311,2400,0,9999.9,-1.7
20150312,0100,0,0.0,-1.7
20150312,0200,0,0.0,-1.9
20150312,0300,0,0.0,-1.5
20150312,0400,0,0.0,-2.0
20150312,0500,0,0.0,-2.2
20150312,0600,0,0.0,-1.5
20150312,0700,0,0.0,20.7
20150312,0800,3105,0.86,140.1
20150312,0900,2558,1.57,30.1
20150312,1000,3392,2.52,109.2
20150312,1100,3600,3.52,250.2
20150312,1200,3600,4.52,468.4
20150312,1300,3600,5.52,168.6
20150312,1400,3331,6.44,36.7
20150312,1500,3600,7.44,152.6
20150312,1600,988,7.71,-0.4
20150312,1700,0,7.71,-0.5
20150312,1800,0,7.71,-1.5
20150312,1900,0,7.71,-1.4
20150312,2000,0,7.71,-1.6
20150312,2100,0,7.71,-2.0
20150312,2200,0,7.71,-1.8
20150312,2300,0,7.71,-1.7
20150312,2400,0,7.71,-1.9
20150313,0100,0,0.0,-2.1
20150313,0200,0,0.0,-2.3
20150313,0300,0,0.0,-2.3
20150313,0400,0,0.0,-1.4
20150313,0500,0,0.0,-1.9
20150313,0600,0,0.0,-1.6
20150313,0700,0,0.0,-2.1
20150313,0800,0,0.0,-2.2
20150313,0900,0,0.0,-1.7
20150313,1000,0,0.0,-2.3
20150313,1100,0,0.0,-1.6
20150313,1200,0,0.0,26.1
20150313,1300,2212,0.61,70.2
20150313,1400,2821,1.4,75.1
20150313,1500,3010,2.23,60.8
20150313,1600,3600,3.23,70.6
20150313,1700,3600,4.23,110.6
20150313,1800,2520,4.93,-0.1
20150313,1900,0,4.93,1.3
20150313,2000,0,4.93,-3.0
20150313,2100,0,4.93,-2.3
20150313,2200,0,4.93,-0.9
20150313,2300,0,4.93,-0.8
20150313,2400,0,4.93,-1.8
20150314,0100,0,0.0,-1.5
20150314,0200,0,0.0,-1.4
20150314,0300,0,0.0,-1.8
20150314,0400,0,0.0,-1.5
20150314,0500,0,0.0,-2.3
20150314,0600,0,0.0,-2.5
20150314,0700,0,0.0,-2.3
20150314,0800,617,0.17,24.4
20150314,0900,3600,1.17,3.2
20150314,1000,3079,2.03,552.4
20150314,1100,1389,2.41,468.8
20150314,1200,1292,2.77,-0.9
20150314,1300,0,2.77,-1.9
20150314,1400,0,2.77,-0.1
20150314,1500,0,2.77,-3.8
20150314,1600,855,3.01,1.0
20150314,1700,0,3.01,-1.2
20150314,1800,0,3.01,-0.3
20150314,1900,0,3.01,-1.2
20150314,2000,0,3.01,-0.3
20150314,2100,0,3.01,-2.1
20150314,2200,0,3.01,-2.4
20150314,2300,0,3.01,-1.8
20150314,2400,0,3.01,-1.9
20150315,0100,0,0.0,-1.6
20150315,0200,0,0.0,-1.3
20150315,0300,0,0.0,-1.8
20150315,0400,0,0.0,-2.0
20150315,0500,0,0.0,-2.0
20150315,0600,0,0.0,-2.1
20150315,0700,0,0.0,-1.9
20150315,0800,0,0.0,-1.7
20150315,0900,0,0.0,-1.9
20150315,1000,0,0.0,-2.0
20150315,1100,0,0.0,-1.8
20150315,1200,0,0.0,-1.7
20150315,1300,0,0.0,-2.2
20150315,1400,0,0.0,-0.9
20150315,1500,0,0.0,-1.1
20150315,1600,0,0.0,-1.5
20150315,1700,0,0.0,-2.6
20150315,1800,0,0.0,-1.8
20150315,1900,0,0.0,-2.0
20150315,2000,0,0.0,-1.8
20150315,2100,0,0.0,-1.4
20150315,2200,0,0.0,-1.9
20150315,2300,0,0.0,-1.8
20150315,2400,0,0.0,-1.7
20150316,0100,0,0.0,-1.5
20150316,0200,0,0.0,-2.2
20150316,0300,0,0.0,-2.1
20150316,0400,0,0.0,-1.5
20150316,0500,0,0.0,-1.9
20150316,0600,0,0.0,-1.2
20150316,0700,0,0.0,-2.1
20150316,0800,0,0.0,-2.1
20150316,0900,0,0.0,-2.8
20150316,1000,280,0.08,85.5
20150316,1100,1422,0.47,-0.4
20150316,1200,0,0.47,2.6
20150316,1300,0,0.47,1.3
20150316,1400,0,0.47,-1.5
20150316,1500,0,0.47,-1.5
20150316,1600,0,0.47,-0.3
20150316,1700,0,0.47,-2.3
20150316,1800,0,0.47,-1.6
20150316,1900,0,0.47,-2.2
20150316,2000,0,0.47,-1.3
20150316,2100,0,0.47,-0.7
20150316,2200,0,0.47,-1.9
20150316,2300,0,0.47,-0.2
20150316,2400,0,0.47,-3.3
20150317,0100,0,0.0,-2.1
20150317,0200,0,0.0,-1.9
20150317,0300,0,0.0,-1.9
20150317,0400,0,0.0,-1.5
20150317,0500,0,0.0,-2.1
20150317,0600,0,0.0,-1.9
20150317,0700,0,0.0,-1.9
20150317,0800,0,0.0,-1.6
20150317,0900,0,0.0,-3.1
20150317,1000,0,0.0,-2.6
20150317,1100,0,0.0,0.7
20150317,1200,155,0.04,0.2
20150317,1300,133,0.08,13.2
20150317,1400,1965,0.63,5.2
20150317,1500,336,0.72,-0.6
20150317,1600,2825,1.5,209.4
20150317,1700,1230,1.85,1.6
20150317,1800,0,1.85,-0.9
20150317,1900,0,1.85,-1.2
20150317,2000,0,1.85,-1.8
20150317,2100,0,1.85,-0.2
20150317,2200,0,1.85,-1.4
20150317,2300,0,1.85,-0.7
20150317,2400,0,1.85,-0.9
20150318,0100,0,0.0,-0.8
20150318,0200,0,0.0,-1.0
20150318,0300,0,0.0,-0.6
20150318,0400,0,0.0,-1.0
20150318,0500,0,0.0,-1.9
20150318,0600,0,0.0,-0.2
20150318,0700,260,0.07,41.3
20150318,0800,3600,1.07,136.5
20150318,0900,3600,2.07,445.8
20150318,1000,3600,3.07,364.8
20150318,1100,3600,4.07,488.5
20150318,1200,3193,4.96,455.8
20150318,1300,3179,5.84,378.6
20150318,1400,3600,6.84,198.0
20150318,1500,3600,7.84,529.2
20150318,1600,3600,8.84,530.7
20150318,1700,3600,9.84,167.7
20150318,1800,1577,10.28,0.2
20150318,1900,0,10.28,-1.9
20150318,2000,0,10.28,-2.3
20150318,2100,0,10.28,-0.4
20150318,2200,0,10.28,-2.2
20150318,2300,0,10.28,-2.2
20150318,2400,0,10.28,-1.8
20150319,0100,0,0.0,-1.5
20150319,0200,0,0.0,-1.3
20150319,0300,0,0.0,-1.7
20150319,0400,0,0.0,-1.8
20150319,0500,0,0.0,-1.7
20150319,0600,0,0.0,-1.3
20150319,0700,0,0.0,-1.9
20150319,0800,0,0.0,-1.9
20150319,0900,0,0.0,-2.6
20150319,1000,0,0.0,-2.2
20150319,1100,0,0.0,-2.4
20150319,1200,0,0.0,-0.4
20150319,1300,0,0.0,0.7
20150319,1400,0,0.0,-0.6
20150319,1500,0,0.0,-1.0
20150319,1600,0,0.0,-1.3
20150319,1700,0,0.0,-1.4
20150319,1800,0,0.0,-1.4
20150319,1900,0,0.0,-1.5
20150319,2000,0,0.0,-1.6
20150319,2100,0,0.0,-1.5
20150319,2200,0,0.0,-1.2
20150319,2300,0,0.0,-1.3
20150319,2400,0,0.0,-1.3
20150320,0100,0,0.0,-1.3
20150320,0200,0,0.0,-1.3
20150320,0300,0,0.0,-1.4
20150320,0400,0,0.0,-1.4
20150320,0500,0,0.0,-1.3
20150320,0600,0,0.0,-1.7
20150320,0700,0,0.0,-1.7
20150320,0800,0,0.0,-2.2
20150320,0900,0,0.0,-1.9
20150320,1000,0,0.0,-2.6
20150320,1100,0,0.0,-3.7
20150320,1200,7,0.0,16.3
20150320,1300,3537,0.98,801.8
20150320,1400,3600,1.98,744.8
20150320,1500,3600,2.98,692.3
20150320,1600,3600,3.98,603.4
20150320,1700,3600,4.98,323.2
20150320,1800,1939,5.52,2.0
20150320,1900,0,5.52,-0.0
20150320,2000,0,5.52,-3.2
20150320,2100,0,5.52,-2.7
20150320,2200,0,5.52,-2.9
20150320,2300,0,5.52,-1.0
20150320,2400,0,5.52,0.5
20150321,0100,0,0.0,-1.2
20150321,0200,0,0.0,-0.3
20150321,0300,0,0.0,-0.9
20150321,0400,0,0.0,-0.4
20150321,0500,0,0.0,-3.8
20150321,0600,0,0.0,-0.5
20150321,0700,160,0.04,-0.2
20150321,0800,3422,1.0,0.6
20150321,0900,11,1.0,-1.0
20150321,1000,0,1.0,-2.6
20150321,1100,0,1.0,-1.0
20150321,1200,732,1.2,-1.6
20150321,1300,234,1.27,-1.2
20150321,1400,0,1.27,-2.0
20150321,1500,654,1.45,2.1
20150321,1600,255,1.52,-0.5
20150321,1700,0,1.52,-1.0
20150321,1800,0,1.52,-1.2
20150321,1900,0,1.52,-1.4
20150321,2000,0,1.52,-1.7
20150321,2100,0,1.52,-1.6
20150321,2200,0,1.52,-1.4
20150321,2300,0,1.52,-0.9
20150321,2400,0,1.52,-1.6
20150322,0100,0,0.0,-1.6
20150322,0200,0,0.0,-1.7
20150322,0300,0,0.0,-1.5
20150322,0400,0,0.0,-1.3
20150322,0500,0,0.0,-1.7
20150322,0600,0,0.0,-1.3
20150322,0700,0,0.0,-2.0
20150322,0800,583,0.16,1.9
20150322,0900,2911,0.97,201.7
20150322,1000,3599,1.97,895.5
20150322,1100,3600,2.97,933.0
20150322,1200,3243,3.87,930.7
20150322,1300,3452,4.83,265.7
20150322,1400,3600,5.83,872.5
20150322,1500,3600,6.83,674.0
20150322,1600,3600,7.83,749.2
20150322,1700,3600,8.83,556.5
20150322,1800,2950,9.65,2.4
20150322,1900,0,9.65,-0.1
20150322,2000,0,9.65,-1.8
20150322,2100,0,9.65,-0.6
20150322,2200,0,9.65,-1.1
20150322,2300,0,9.65,-2.6
20150322,2400,0,9.65,-1.7
20150323,0100,0,0.0,-3.3
20150323,0200,0,0.0,-1.7
20150323,0300,0,0.0,-2.0
20150323,0400,0,0.0,-1.1
20150323,0500,0,0.0,-2.0
20150323,0600,0,0.0,-2.2
20150323,0700,0,0.0,-2.3
20150323,0800,51,0.01,-3.0
20150323,0900,1293,0.37,646.6
20150323,1000,3273,1.28,5.0
20150323,1100,2095,1.86,593.5
20150323,1200,2028,2.43,14.8
20150323,1300,1333,2.8,-2.5
20150323,1400,42,2.81,-0.5
20150323,1500,38,2.82,2.1
20150323,1600,0,2.82,-3.2
20150323,1700,0,2.82,-0.6
20150323,1800,0,2.82,-0.7
20150323,1900,0,2.82,-1.5
20150323,2000,0,2.82,0.0
20150323,2100,0,2.82,-1.8
20150323,2200,0,2.82,-2.4
20150323,2300,0,2.82,0.1
20150323,2400,0,2.82,-1.2
20150324,0100,0,0.0,-1.7
20150324,0200,0,0.0,-2.0
20150324,0300,0,0.0,-2.2
20150324,0400,0,0.0,-1.2
20150324,0500,0,0.0,-0.8
20150324,0600,0,0.0,-0.1
20150324,0700,0,0.0,-2.6
20150324,0800,1030,0.29,6.9
20150324,0900,3474,1.25,787.1
20150324,1000,3600,2.25,865.4
20150324,1100,3338,3.18,491.3
20150324,1200,1556,3.61,22.6
20150324,1300,386,3.72,1.3
20150324,1400,2249,4.34,494.2
20150324,1500,2398,5.01,2.4
20150324,1600,2049,5.58,624.5
20150324,1700,1971,6.13,1.2
20150324,1800,609,6.29,0.6
20150324,1900,0,6.29,-0.6
20150324,2000,0,6.29,-0.6
20150324,2100,0,6.29,-0.4
20150324,2200,0,6.29,-0.9
20150324,2300,0,6.29,-2.3
20150324,2400,0,6.29,-1.3
20150325,0100,0,0.0,-1.6
20150325,0200,0,0.0,-0.9
20150325,0300,0,0.0,-0.9
20150325,0400,0,0.0,-1.0
20150325,0500,0,0.0,-1.2
20150325,0600,0,0.0,-0.6
20150325,0700,1589,0.44,229.3
20150325,0800,3600,1.44,492.3
20150325,0900,3600,2.44,434.6
20150325,1000,3600,3.44,586.2
20150325,1100,3543,4.43,723.7
20150325,1200,2284,5.06,5.8
20150325,1300,2734,5.82,10.9
20150325,1400,2639,6.55,7.8
20150325,1500,0,6.55,1.7
20150325,1600,1000,6.83,-1.2
20150325,1700,17,6.83,17.3
20150325,1800,484,6.97,2.8
20150325,1900,0,6.97,0.5
20150325,2000,0,6.97,-0.8
20150325,2100,0,6.97,-1.1
20150325,2200,0,6.97,-1.7
20150325,2300,0,6.97,-1.7
20150325,2400,0,6.97,-1.5
20150326,0100,0,0.0,-2.2
20150326,0200,0,0.0,-2.6
20150326,0300,0,0.0,-2.0
20150326,0400,0,0.0,-1.5
20150326,0500,0,0.0,-1.8
20150326,0600,0,0.0,-2.2
20150326,0700,0,0.0,-2.7
20150326,0800,0,0.0,-2.4
20150326,0900,0,0.0,-3.2
20150326,1000,376,0.1,90.4
20150326,1100,421,0.22,-1.9
20150326,1200,1824,0.73,903.5
20150326,1300,1587,1.17,227.2
20150326,1400,2904,1.98,-3.0
20150326,1500,2577,2.69,817.8
20150326,1600,2967,3.52,754.0
20150326,1700,3591,4.51,592.4
20150326,1800,2658,5.25,39.5
20150326,1900,0,5.25,1.1
20150326,2000,0,5.25,0.0
20150326,2100,0,5.25,-0.8
20150326,2200,0,5.25,-2.5
20150326,2300,0,5.25,-1.1
20150326,2400,0,5.25,0.4
20150327,0100,0,0.0,-0.9
20150327,0200,0,0.0,-1.2
20150327,0300,0,0.0,-1.6
20150327,0400,0,0.0,-1.1
20150327,0500,0,0.0,-3.0
20150327,0600,0,0.0,-0.2
20150327,0700,327,0.09,26.5
20150327,0800,3519,1.07,520.6
20150327,0900,3600,2.07,263.9
20150327,1000,3600,3.07,592.7
20150327,1100,3600,4.07,532.9
20150327,1200,1885,4.59,24.3
20150327,1300,1862,5.11,5.6
20150327,1400,2554,5.82,4.5
20150327,1500,3515,6.79,785.4
20150327,1600,3600,7.79,514.6
20150327,1700,3002,8.63,268.6
20150327,1800,523,8.77,0.0
20150327,1900,0,8.77,-0.6
20150327,2000,0,8.77,0.3
20150327,2100,0,8.77,-3.1
20150327,2200,0,8.77,-2.2
20150327,2300,0,8.77,-1.7
20150327,2400,0,8.77,-1.8
20150328,0100,0,0.0,-1.5
20150328,0200,0,0.0,-1.5
20150328,0300,0,0.0,-1.8
20150328,0400,0,0.0,-2.0
20150328,0500,0,0.0,-2.3
20150328,0600,0,0.0,-2.1
20150328,0700,0,0.0,-2.8
20150328,0800,0,0.0,-1.1
20150328,0900,0,0.0,-3.1
20150328,1000,0,0.0,-0.5
20150328,1100,741,0.21,2.5
20150328,1200,216,0.27,0.6
20150328,1300,0,0.27,-3.0
20150328,1400,0,0.27,-2.9
20150328,1500,0,0.27,-2.8
20150328,1600,0,0.27,-3.6
20150328,1700,0,0.27,-1.0
20150328,1800,0,0.27,-1.5
20150328,1900,0,0.27,-1.5
20150328,2000,0,0.27,0.1
20150328,2100,0,0.27,-1.8
20150328,2200,0,0.27,-1.7
20150328,2300,0,0.27,-1.5
20150328,2400,0,0.27,-1.9
20150329,0100,0,0.0,-1.1
20150329,0200,0,0.0,0.1
20150329,0300,0,0.0,-1.8
20150329,0400,0,0.0,-1.9
20150329,0500,0,0.0,-1.8
20150329,0600,0,0.0,-1.3
20150329,0700,0,0.0,-2.6
20150329,0800,0,0.0,-3.0
20150329,0900,0,0.0,-2.2
20150329,1000,0,0.0,-3.2
20150329,1100,0,0.0,-1.6
20150329,1200,0,0.0,-2.5
20150329,1300,0,0.0,-3.0
20150329,1400,90,0.03,3.5
20150329,1500,2552,0.73,56.7
20150329,1600,976,1.01,0.1
20150329,1700,856,1.24,-0.0
20150329,1800,0,1.24,-0.7
20150329,1900,0,1.24,-1.2
20150329,2000,0,1.24,-2.2
20150329,2100,0,1.24,-1.7
20150329,2200,0,1.24,-1.2
20150329,2300,0,1.24,-1.6
20150329,2400,0,1.24,-0.5
20150330,0100,0,0.0,-1.8
20150330,0200,0,0.0,-2.2
20150330,0300,0,0.0,-1.4
20150330,0400,0,0.0,-1.8
20150330,0500,0,0.0,-0.2
20150330,0600,0,0.0,-1.1
20150330,0700,747,0.21,427.9
20150330,0800,3600,1.21,670.9
20150330,0900,3549,2.19,9.3
20150330,1000,3600,3.19,225.2
20150330,1100,2557,3.9,-0.7
20150330,1200,641,4.08,-4.1
20150330,1300,1607,4.53,1.6
20150330,1400,0,4.53,-2.0
20150330,1500,0,4.53,-1.0
20150330,1600,0,4.53,-0.7
20150330,1700,0,4.53,-1.3
20150330,1800,0,4.53,-1.7
20150330,1900,0,4.53,-2.6
20150330,2000,0,4.53,-2.4
20150330,2100,0,4.53,-2.8
20150330,2200,0,4.53,-2.4
20150330,2300,0,4.53,-1.7
20150330,2400,0,4.53,-1.7
20150331,0100,0,0.0,-0.5
20150331,0200,0,0.0,-0.5
20150331,0300,0,0.0,-1.4
20150331,0400,0,0.0,-1.5
20150331,0500,0,0.0,-1.3
20150331,0600,0,0.0,-1.1
20150331,0700,808,0.22,-1.1
20150331,0800,432,0.34,17.7
20150331,0900,2882,1.15,1.2
20150331,1000,3226,2.04,42.2
20150331,1100,3053,2.89,181.6
20150331,1200,3158,3.77,928.6
20150331,1300,2975,4.59,3.7
20150331,1400,2683,5.34,877.5
20150331,1500,3307,6.26,774.1
20150331,1600,2141,6.85,111.4
20150331,1700,2452,7.53,563.9
20150331,1800,1465,7.94,0.1
20150331,1900,0,7.94,-2.7
20150331,2000,0,7.94,-1.4
20150331,2100,0,7.94,-2.1
20150331,2200,0,7.94,-0.8
20150331,2300,0,7.94,-0.5
20150331,2400,0,7.94,-1.7
20150401,0100,0,0.0,-1.4
20150401,0200,0,0.0,-1.6
20150401,0300,0,0.0,-2.1
20150401,0400,0,0.0,-0.9
20150401,0500,0,0.0,-1.7
20150401,0600,0,0.0,-1.3
20150401,0700,1582,0.44,17.8
20150401,0800,3145,1.31,653.0
20150401,0900,3600,2.31,221.5
20150401,1000,3250,3.22,773.1
20150401,1100,1640,3.67,4.8
20150401,1200,303,3.76,2.9
20150401,1300,617,3.93,376.9
20150401,1400,431,4.05,0.8
20150401,1500,0,4.05,-3.8
20150401,1600,91,4.07,-2.7
20150401,1700,794,4.29,0.9
20150401,1800,0,4.29,-1.5
20150401,1900,0,4.29,-1.4
20150401,2000,0,4.29,-1.4
20150401,2100,0,4.29,-2.0
20150401,2200,0,4.29,-2.0
20150401,2300,0,4.29,-2.3
20150401,2400,0,4.29,-2.2
20150402,0100,0,0.0,-3.9
20150402,0200,0,0.0,-2.5
20150402,0300,0,0.0,-1.6
20150402,0400,0,0.0,-0.7
20150402,0500,0,0.0,-1.9
20150402,0600,0,0.0,-0.0
20150402,0700,0,0.0,-2.3
20150402,0800,0,0.0,-2.9
20150402,0900,1031,0.29,0.8
